,threshold,n_digits,mean_time,std_time
1934,156,125,0.00115141868591303,0.0003376085878519399
1935,156,130,0.00109937191009517,0.0003190500177270789
1936,156,135,0.00130479335784908,0.00048184704901484956
1937,156,140,0.00149180889129634,0.0005256699783335539
1938,156,145,0.0018073558807372599,0.00041699183349355767
1939,156,150,0.00150115489959712,0.0005214962431765128
1940,156,155,0.00179979801177974,0.0006254592364457973
1941,156,160,0.00100188255310054,5.736157007160181e-06
1942,156,165,0.00100865364074703,5.543916413906492e-05
1943,156,170,0.00105822086334223,0.00020364802833155752
1944,156,175,0.00109996795654292,0.0003088538890972278
1945,156,180,0.0014015197753905902,0.0005165653497088049
1946,156,185,0.0013051033020019,0.00047942126286202273
1947,156,190,0.0013027906417846199,0.00048076299752865807
1948,156,195,0.00119946002960199,0.00042223803139295146
1949,156,200,0.00115358829498286,0.0004750392616463553
1950,156,205,0.00170454978942867,0.00048557731536493816
1951,156,210,0.00151035785675044,0.0005177049163260416
1952,156,215,0.00195448398590085,0.000691964498869423
1953,156,220,0.00186071395874021,0.0004908849886920634
1954,156,225,0.0018012285232543602,0.0006319768296488679
1955,156,230,0.00191984176635739,0.0005736082375855694
1956,156,235,0.00200135707855219,0.00045714742588820896
1957,156,240,0.0018452167510985898,0.00029688312316892803
1958,156,245,0.0021034717559814,0.0003136316073312096
1959,156,250,0.00234634876251216,0.0004715025313399175
1960,160,10,0.0,0.0
1961,160,15,0.0,0.0
1962,160,20,0.0,0.0
1963,160,25,0.0,0.0
1964,160,30,0.00030305385589597997,0.0004880300963145454
1965,160,35,0.00039987564086913006,0.0006994060823437002
1966,160,40,0.00020036697387694003,0.0004224114028710166
1967,160,45,0.00010075569152832,0.0003186174724548228
1968,160,50,0.00010008811950682999,0.0003165064243647115
1969,160,55,0.0,0.0
1970,160,60,0.0,0.0
1971,160,65,0.00029830932617186,0.0004803611791631394
1972,160,70,0.00030002593994139,0.0004830882384313655
1973,160,75,0.00059640407562253,0.0005133431398186642
1974,160,80,0.00039896965026853004,0.0005150913124045345
1975,160,85,0.00069882869720455,0.0004822880858302966
1976,160,90,0.00069961547851558,0.0004827998034371419
1977,160,95,0.00030004978179930003,0.0004831264138972515
1978,160,100,0.00079693794250484,0.00042005895839640934
1979,160,105,0.0007544040679931301,0.0004228190783631394
1980,160,110,0.0009020328521728001,0.0005706223626417846
1981,160,115,0.00099735260009761,6.790908196134843e-06
1982,160,120,0.00100188255310054,7.763811007477456e-06
1983,160,125,0.0010983467102050298,0.0003210672214720297
1984,160,130,0.00149924755096431,0.0007011937840021212
1985,160,135,0.00140006542205806,0.0005142971651345534
1986,160,140,0.0016988515853881303,0.0006735184081002663
1987,160,145,0.00160102844238278,0.0005187601956697101
1988,160,150,0.00170361995697016,0.0004816499492621241
1989,160,155,0.00180099010467526,0.00041956417234826905
1990,160,160,0.00189962387084956,0.0003162204055767333
1991,160,165,0.00098006725311274,3.424515863849637e-05
1992,160,170,0.0011479616165160698,0.0004787600007585461
1993,160,175,0.0012563943862914499,0.000426297413126822
1994,160,180,0.00151295661926266,0.0005778522705022456
1995,160,185,0.0013794898986815899,0.0005039174188179627
1996,160,190,0.0013384342193603,0.0004936337136904558
1997,160,195,0.00148673057556147,0.000544004731571952
1998,160,200,0.0015968799591064003,0.0005142246516279882
1999,160,205,0.00160255432128902,0.0005209939219450598
2000,160,210,0.00179915428161616,0.0004217443955894506
2001,160,215,0.0017105340957641,0.000491691874548803
2002,160,220,0.0017112970352172498,0.00044451849592573616
2003,160,225,0.0015995502471923301,0.0005521996303678513
2004,160,230,0.00180025100708004,0.0004159096804189952
2005,160,235,0.0019727468490600203,0.0003580457409479536
2006,160,240,0.00189969539642332,0.0003160673987651804
2007,160,245,0.00220057964324948,0.00041859387191965636
2008,160,250,0.00220949649810787,0.000419018089207616
2009,164,10,0.0,0.0
2010,164,15,0.0,0.0
2011,164,20,0.0,0.0
2012,164,25,0.0,0.0
2013,164,30,0.0,0.0
2014,164,35,0.00020093917846679003,0.00042362487048665205
2015,164,40,0.0,0.0
2016,164,45,0.00010013580322265,0.00031665721351400295
2017,164,50,0.00020024776458739003,0.0004221598075395819
2018,164,55,0.00010106563568115001,0.0003195976019252169
2019,164,60,0.00030162334442137,0.0004856892575170177
2020,164,65,0.0003009796142578,0.00048464976717363986
2021,164,70,0.00030024051666258003,0.0004834338046861145
2022,164,75,0.00059874057769773,0.0005153302372099644
2023,164,80,0.00039889812469481,0.000514977623977861
2024,164,85,0.00019984245300291997,0.0004213066970742251
2025,164,90,0.000401496887207,0.0005183306790492573
2026,164,95,0.00070064067840572,0.0004835324203260819
2027,164,100,0.00079767704010006,0.00042045786279064937
2028,164,105,0.0007989883422851301,0.0004211325971081634
2029,164,110,0.0009010791778564,0.0003167292131310701
2030,164,115,0.0010003805160521898,6.018409930512712e-06
2031,164,120,0.00100429058074945,1.206211093198223e-05
2032,164,125,0.0010055541992187,1.245327285886486e-05
2033,164,130,0.00140388011932368,0.000515573169253918
2034,164,135,0.00120754241943355,0.0004216135921467725
2035,164,140,0.00160877704620358,0.0005042414360206125
2036,164,145,0.0013967514038085399,0.0005153497136124893
2037,164,150,0.00179388523101804,0.00041770897937979805
2038,164,155,0.00160183906555172,0.0005187243194034746
2039,164,160,0.0020020246505736802,0.0004542843070585143
2040,164,165,0.00215454101562496,0.0003434160077932229
2041,164,170,0.0011212587356567,0.00031204808521185915
2042,164,175,0.0011968851089477,0.00042243888766553246
2043,164,180,0.00149815082550044,0.0005276122179725424
2044,164,185,0.00101115703582758,4.512441400350375e-05
2045,164,190,0.00152177810668941,0.0005506287141039196
2046,164,195,0.0017930984497069899,0.0004180820505306521
2047,164,200,0.00170025825500483,0.00046323846015734933
2048,164,205,0.00178761482238764,0.0003998804664517923
2049,164,210,0.00172512531280513,0.0004421552675096813
2050,164,215,0.0015985488891601199,0.0005149312051020764
2051,164,220,0.0016203165054321002,0.000495447275124343
2052,164,225,0.00179414749145503,0.0004190563997136328
2053,164,230,0.0019029378890990801,0.0005663673841161004
2054,164,235,0.00200054645538327,8.560558812886328e-06
2055,164,240,0.0021011114120482897,0.0003198869587523092
2056,164,245,0.00201563835144037,5.198288102280457e-05
2057,164,250,0.00241224765777584,0.0005322767626581885
2058,168,10,0.00010006427764891999,0.00031643102979006575
2059,168,15,0.0,0.0
2060,168,20,0.0,0.0
2061,168,25,0.0,0.0
2062,168,30,0.00010011196136474,0.0003165818189393572
2063,168,35,0.00020000934600829002,0.00042165672821598276
2064,168,40,0.0,0.0
2065,168,45,0.00020270347595214002,0.00042737050033344134
2066,168,50,9.989738464355e-05,0.00031590326776754585
